# version: 0.0.0-115-g9829181-dirty
# well_width: 1.3
# ff: 0.3
# N: 11
# walls: 0
# cell dimensions: (4.25448, 4.25448, 8.48528)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.2
# fractional_sample_error after initialization: 0.0100216
# min_important_energy after initialization: 42

# histogram method: oetmmc
# init_iter_limit: 12100000
# iterations: 12100000
# working moves: 69090769
# total moves: 133100000
# acceptance rate: 0.519089

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  -0.00809636
24  0.327992
25  0.934093
26  1.81042
27  2.95498
28  4.35098
29  5.99291
30  7.76685
31  9.69302
32  11.6408
33  13.8105
34  15.9846
35  18.3586
36  20.8396
37  23.4848
38  26.5684
39  29.9043
40  33.4055
41  37.3558
42  42.1133
43  47.1133
44  52.1133
45  57.1133
46  62.1133
47  67.1133
48  72.1133
49  77.1133
50  82.1133
51  87.1133
52  92.1133
53  97.1133
54  102.113
55  107.113
56  112.113
57  117.113
58  122.113
59  127.113
