# version: 0.0.0-88-g616c435-dirty
# well_width: 1.3
# ff: 0.3
# N: 26
# walls: 0
# cell dimensions: (7.13368, 7.13368, 7.13368)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 0.181229
# min_important_energy after initialization: 130

# histogram method: simple flat
# init_iter_limit: 67600000
# iterations: 67600000
# working moves: 806469284
# total moves: 1757600000
# acceptance rate: 0.458847

# energy	samples
61  0
62  3535344
63  1984606
64  1325973
65  952597
66  709218
67  539804
68  418961
69  330433
70  264434
71  214346
72  175780
73  145768
74  122102
75  102728
76  87224
77  74639
78  64205
79  55447
80  48222
81  42121
82  36951
83  32475
84  28702
85  25369
86  22502
87  20025
88  17899
89  16031
90  14322
91  12839
92  11573
93  10450
94  9502
95  8646
96  7886
97  7193
98  6609
99  6050
100  5520
101  5094
102  4687
103  4325
104  3975
105  3659
106  3403
107  3132
108  2898
109  2646
110  2426
111  2200
112  1998
113  1823
114  1647
115  1488
116  1328
117  1195
118  1071
119  957
120  868
121  785
122  694
123  610
124  525
125  451
126  380
127  298
128  213
129  140
130  78
131  51
132  36
