# version: 0.0.0-88-g616c435-dirty
# well_width: 1.3
# ff: 0.3
# N: 25
# walls: 0
# cell dimensions: (7.04102, 7.04102, 7.04102)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.118414
# min_important_energy after initialization: 123

# histogram method: simple flat
# init_iter_limit: 62500000
# iterations: 62500000
# working moves: 731063807
# total moves: 1562500000
# acceptance rate: 0.467881

# min_important_energy: 123

# energy   counts
41  1
42  22
43  121
44  488
45  2307
46  8087
47  25312
48  73832
49  199542
50  473767
51  1024019
52  2038747
53  3693591
54  6151869
55  9387086
56  13102548
57  16813501
58  19824758
59  21533207
60  21557161
61  21520480
62  21505983
63  21525355
64  21554925
65  21596040
66  21549452
67  21581639
68  21549614
69  21546091
70  21571178
71  21472129
72  21480893
73  21464672
74  21509160
75  21461398
76  21415288
77  21388431
78  21330737
79  21226423
80  21026924
81  20986330
82  20985439
83  20803658
84  20715750
85  20762522
86  20863875
87  20865439
88  20850952
89  20901808
90  20983617
91  20968723
92  20962639
93  20934993
94  20898181
95  20876206
96  20907531
97  21020237
98  21200758
99  21426437
100  21659706
101  21935303
102  22145603
103  22384829
104  22697344
105  23118823
106  23574746
107  24169722
108  24590216
109  24987155
110  25380036
111  25635944
112  25795328
113  25900445
114  25852140
115  26197811
116  26739682
117  27052000
118  27492388
119  27448907
120  27465824
121  27656779
122  28014634
123  29140062
124  12202785
125  159915
