# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.218325
# min_important_energy after initialization: 45

# histogram method: oetmmc
# none: 3000000
# iterations: 3000000
# working moves: 7994842
# total moves: 14776704
# acceptance rate: 0.541044

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0.0350861
27  0.0711296
28  0.636985
29  1.419
30  2.3228
31  3.44759
32  4.75667
33  6.26819
34  7.9384
35  9.73682
36  11.6401
37  13.6081
38  15.6605
39  17.7796
40  19.9968
41  22.3489
42  24.9363
43  27.5996
44  30.4815
45  33.6058
46  38.8665
47  43.5784
48  41.6444
49  46.6444
50  51.6444
51  56.6444
52  61.6444
53  66.6444
54  71.6444
55  76.6444
56  81.6444
57  86.6444
58  91.6444
59  96.6444
60  101.644
61  106.644
62  111.644
63  116.644
64  121.644
65  126.644
66  131.644
67  136.644
68  141.644
69  146.644
70  151.644
71  156.644
