# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.1
# fractional_sample_error after initialization: 0.0194324

# histogram method: tmmc
# none: 2000
# iterations: 10000000000
# working moves: 91878837228
# total moves: 200000000000
# acceptance rate: 0.459394

# energy   counts
29  8
30  42
31  229
32  1578
33  10009
34  57896
35  286539
36  1243429
37  4682283
38  15547378
39  45369316
40  116781725
41  265915825
42  537157546
43  964898460
44  1545626955
45  2213166539
46  2839504624
47  3272862818
48  3397501813
49  3387311903
50  3383379262
51  3380823288
52  3372667887
53  3367846838
54  3362670685
55  3360522634
56  3357820154
57  3359572592
58  3350844040
59  3352422016
60  3354862851
61  3356346414
62  3373100210
63  3368197798
64  3379390860
65  3402495257
66  3434179499
67  3441928503
68  3462528172
69  3454834856
70  3474947646
71  3486893810
72  3512634390
73  3552488494
74  3580671834
75  3584844100
76  3599747830
77  3570304082
78  3573674293
79  3561529618
80  3568755778
81  3492095995
82  3498832631
83  3541561124
84  3650658496
85  3543083450
86  3654438149
87  3666801003
88  3620830045
89  3705515099
90  3806491560
91  3990640854
92  4321816123
93  4796357521
94  5375356287
95  5774249817
96  5488310212
97  8053576372
98  131283456
99  429152281
100  108096919
