# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.0062939
# min_important_energy after initialization: 109

# histogram method: tmmc
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 552449952
# total moves: 1064800000
# acceptance rate: 0.51883

# energy	samples
53  0
54  3264467
55  1768086
56  1156354
57  813401
58  591853
59  442368
60  338006
61  262427
62  207250
63  165853
64  134242
65  109776
66  90410
67  75226
68  63192
69  53209
70  45203
71  38557
72  33009
73  28547
74  24636
75  21407
76  18717
77  16455
78  14502
79  12779
80  11358
81  10060
82  8955
83  8000
84  7170
85  6401
86  5723
87  5138
88  4615
89  4124
90  3682
91  3285
92  2880
93  2525
94  2220
95  1878
96  1574
97  1173
98  938
99  752
100  615
101  440
102  356
103  289
104  206
105  148
106  109
107  68
108  42
109  22
110  2
