# version: 0.0.0-115-g9829181-dirty
# well_width: 1.3
# ff: 0.3
# N: 16
# walls: 0
# cell dimensions: (6.06777, 6.06777, 6.06777)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.00644356
# min_important_energy after initialization: 76

# histogram method: tmmc
# init_iter_limit: 25600000
# iterations: 25600000
# working moves: 177987393
# total moves: 409600000
# acceptance rate: 0.43454

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0.00152686
40  0.124918
41  0.369558
42  0.727962
43  1.19648
44  1.77003
45  2.44971
46  3.22919
47  4.10198
48  5.0702
49  6.12893
50  7.27401
51  8.5044
52  9.81877
53  11.2164
54  12.693
55  14.2528
56  15.8955
57  17.6298
58  19.4429
59  21.3499
60  23.3506
61  25.4535
62  27.6755
63  29.9998
64  32.4694
65  35.0965
66  37.8783
67  40.8243
68  44.0068
69  47.4138
70  51.0219
71  54.7554
72  58.522
73  62.3628
74  66.3766
75  70.7199
76  75.6849
77  80.6849
78  85.6849
79  90.6849
80  95.6849
81  100.685
82  105.685
83  110.685
84  115.685
85  120.685
86  125.685
87  130.685
88  135.685
89  140.685
90  145.685
91  150.685
92  155.685
93  160.685
94  165.685
95  170.685
