# version: 0.0.0-115-g9829181-dirty
# well_width: 1.3
# ff: 0.3
# N: 15
# walls: 0
# cell dimensions: (5.93863, 5.93863, 5.93863)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.00739351
# min_important_energy after initialization: 73

# histogram method: oetmmc
# init_iter_limit: 22500000
# iterations: 22500000
# working moves: 155395048
# total moves: 337500000
# acceptance rate: 0.46043

# min_important_energy: 73

# energy   counts
22  3
23  11
24  145
25  838
26  5168
27  23512
28  87528
29  276535
30  732403
31  1626925
32  3082235
33  5019936
34  7084062
35  8656397
36  9252832
37  8909418
38  8787582
39  8797655
40  8742797
41  8699495
42  8636687
43  8595120
44  8532162
45  8412034
46  8394975
47  8174890
48  8209379
49  8148716
50  7996304
51  7881953
52  7778183
53  7815270
54  7751960
55  7974874
56  7737060
57  6889495
58  5478402
59  7347187
60  7857089
61  6667613
62  6503804
63  5585727
64  5081026
65  6735954
66  6966953
67  6923302
68  6436888
69  6337101
70  6307811
71  10718249
72  12191052
73  15689253
74  5958050
