# version: 0.0.0-88-g616c435-dirty
# well_width: 1.3
# ff: 0.3
# N: 25
# walls: 0
# cell dimensions: (7.04102, 7.04102, 7.04102)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.0646686
# min_important_energy after initialization: 123

# histogram method: oetmmc
# init_iter_limit: 62500000
# iterations: 62500000
# working moves: 730148500
# total moves: 1562500000
# acceptance rate: 0.467295

# energy	samples
60  0
61  3475792
62  1878701
63  1234923
64  876668
65  644717
66  486031
67  373443
68  292281
69  232187
70  186996
71  152137
72  125102
73  103723
74  86829
75  73177
76  61958
77  52869
78  45425
79  39248
80  33997
81  29586
82  25928
83  22730
84  20092
85  17824
86  15782
87  14069
88  12557
89  11268
90  10039
91  9062
92  8209
93  7403
94  6697
95  6069
96  5505
97  5028
98  4584
99  4188
100  3848
101  3536
102  3245
103  2978
104  2733
105  2497
106  2255
107  2031
108  1810
109  1621
110  1421
111  1254
112  1101
113  984
114  857
115  744
116  658
117  577
118  505
119  427
120  361
121  294
122  244
123  192
124  140
125  62
