# version: 0.0.0-88-g616c435-dirty
# well_width: 1.3
# ff: 0.3
# N: 11
# walls: 0
# cell dimensions: (4.25448, 4.25448, 8.48528)
# seed: 1
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.2
# fractional_sample_error after initialization: 0.147591
# min_important_energy after initialization: 42

# histogram method: simple flat
# init_iter_limit: 12100000
# iterations: 12100000
# working moves: 17448107
# total moves: 32895159
# acceptance rate: 0.530416

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0.0679535
24  0.394919
25  0.99435
26  1.86487
27  3.00933
28  4.40132
29  6.02562
30  7.84873
31  9.78038
32  11.7901
33  13.8697
34  16.0651
35  18.4118
36  20.8687
37  23.485
38  26.3446
39  29.7693
40  33.588
41  37.4006
42  41.336
43  46.336
44  51.336
45  56.336
46  61.336
47  66.336
48  71.336
49  76.336
50  81.336
51  86.336
52  91.336
53  96.336
54  101.336
55  106.336
56  111.336
57  116.336
58  121.336
59  126.336
