# well_width: 1.3
# ff: 0.2
# N: 23
# walls: 0
# cell dimensions: (7.83903, 7.83903, 7.83903)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.1
# fractional_sample_error after initialization: 0.87001
# min_important_energy after initialization: 103

# histogram method: tmmc
# pessimistic_min_samples: 100000000
# iterations: 100000000
# working moves: 1278719209
# total moves: 2300000000
# acceptance rate: 0.555965

# min_important_energy: 103

# energy   counts
13  11
14  20
15  129
16  681
17  2648
18  11032
19  37862
20  116220
21  310950
22  763855
23  1686198
24  3346059
25  6017518
26  9782498
27  14411925
28  19343621
29  23650931
30  26447072
31  27123574
32  27187724
33  27250593
34  27377310
35  27531599
36  27660724
37  27790727
38  27870230
39  28025061
40  28100830
41  28184075
42  28241325
43  28349910
44  28414797
45  28518825
46  28609017
47  28710033
48  28784098
49  28864306
50  28929961
51  29001858
52  29102990
53  29170409
54  29247205
55  29295975
56  29461520
57  29544911
58  29512900
59  29614402
60  29709497
61  29862462
62  30057494
63  30206135
64  30585088
65  30784090
66  30966146
67  31344174
68  31751253
69  32098874
70  32436288
71  32769847
72  33097121
73  33370809
74  33696213
75  34067018
76  34550698
77  34757091
78  34904440
79  35151687
80  35330191
81  35336710
82  35281730
83  35585067
84  35786093
85  36102542
86  36415613
87  36707179
88  37125996
89  36563291
90  36913087
91  36743249
92  36836555
93  36913826
94  36511716
95  35439180
96  37574173
97  38426831
98  40723252
99  25101726
100  1004681
101  4768
