# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 28
# walls: 0
# cell dimensions: (7.31209, 7.31209, 7.31209)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 168
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 140

# histogram method: oetmmc
# init_iter_limit: 78400000
# iterations: 55060000
# working moves: 1084815893
# total moves: 1541680000
# acceptance rate: 0.703658

# min_important_energy: 140

# energy   counts
46  4
47  27
48  112
49  680
50  2873
51  10825
52  37380
53  117783
54  327804
55  844280
56  2003718
57  4400886
58  8897545
59  16596293
60  28632940
61  45710766
62  67538742
63  92554509
64  117610914
65  138799611
66  152365701
67  155640298
68  137602414
69  122255656
70  107901875
71  92203851
72  75748283
73  59155378
74  43386539
75  29739765
76  18897418
77  11091677
78  6047359
79  3051861
80  1440402
81  636332
82  265219
83  103820
84  38486
85  13557
86  4498
87  1364
88  423
89  107
90  22
93  3
