# version: unknown
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.1253
# min_important_energy after initialization: 108

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 22000000
# iterations: 22000000
# working moves: 225418764
# total moves: 484000000
# acceptance rate: 0.465741

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0
50  0
51  0
52  0
53  0
54  0.0883916
55  0.275439
56  0.542375
57  0.898091
58  1.33169
59  1.85442
60  2.45436
61  3.12638
62  3.87323
63  4.69729
64  5.58594
65  6.55292
66  7.58766
67  8.68275
68  9.84648
69  11.0599
70  12.3532
71  13.6686
72  15.0442
73  16.4881
74  17.9704
75  19.514
76  21.1192
77  22.7694
78  24.4539
79  26.1926
80  27.971
81  29.7813
82  31.661
83  33.5486
84  35.4826
85  37.4752
86  39.5245
87  41.6197
88  43.7537
89  45.9492
90  48.1874
91  50.4175
92  52.6988
93  54.9974
94  57.3528
95  59.778
96  62.2579
97  64.8046
98  67.4432
99  70.1687
100  72.9302
101  75.8245
102  78.8125
103  81.9373
104  85.1884
105  88.5616
106  92.1741
107  96.1043
108  100.52
109  105.52
110  110.52
111  115.52
112  120.52
113  125.52
114  130.52
115  135.52
116  140.52
117  145.52
118  150.52
119  155.52
120  160.52
121  165.52
122  170.52
123  175.52
124  180.52
125  185.52
126  190.52
127  195.52
128  200.52
129  205.52
130  210.52
131  215.52
