# version: 0.0.0-109-ge280603-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.1
# fractional_sample_error after initialization: 0.00952986
# min_important_energy after initialization: 110

# histogram method: tmmc
# optimistic_min_samples: 10000
# iterations: 8630200000
# working moves: 88565639450
# total moves: 189864400000
# acceptance rate: 0.466468

# energy	samples
53  0
54  449774403
55  243419160
56  159150945
57  111853007
58  81528905
59  60968330
60  46549003
61  36184691
62  28561236
63  22844728
64  18485156
65  15111332
66  12468833
67  10370982
68  8690421
69  7331747
70  6225566
71  5316461
72  4564750
73  3937617
74  3412061
75  2967885
76  2591876
77  2271010
78  1996892
79  1760484
80  1556564
81  1380183
82  1226547
83  1093168
84  975674
85  872750
86  781143
87  699939
88  627608
89  562356
90  502591
91  448056
92  396640
93  347921
94  301671
95  257441
96  215919
97  178500
98  146455
99  120367
100  100581
101  84165
102  70448
103  58987
104  49170
105  39164
106  29462
107  22752
108  20580
109  13790
110  12221
