# version: unknown
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.410279
# min_important_energy after initialization: 95

# histogram method: simple flat
# init_iter_limit: 20000000
# iterations: 20000000
# working moves: 17692853
# total moves: 35616700
# acceptance rate: 0.496757

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0.0632561
50  0.229862
51  0.493812
52  0.852003
53  1.30187
54  1.84255
55  2.46957
56  3.17864
57  3.97365
58  4.85053
59  5.80227
60  6.82715
61  7.93221
62  9.10517
63  10.3443
64  11.6528
65  13.0265
66  14.4698
67  15.9796
68  17.5547
69  19.1862
70  20.8783
71  22.6345
72  24.445
73  26.327
74  28.2604
75  30.2629
76  32.3293
77  34.4618
78  36.6579
79  38.9154
80  41.247
81  43.6379
82  46.0846
83  48.5896
84  51.151
85  53.7362
86  56.3231
87  58.8996
88  61.4372
89  63.9411
90  66.4131
91  68.9218
92  71.5226
93  74.2881
94  77.4052
95  81.1821
96  86.1821
97  91.1821
98  96.1821
99  101.182
100  106.182
101  111.182
102  116.182
103  121.182
104  126.182
105  131.182
106  136.182
107  141.182
108  146.182
109  151.182
110  156.182
111  161.182
112  166.182
113  171.182
114  176.182
115  181.182
116  186.182
117  191.182
118  196.182
119  201.182
