# version: 0.0.0-109-ge280603-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.0117411
# min_important_energy after initialization: 108

# histogram method: simple flat
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 84984791
# total moves: 182561434
# acceptance rate: 0.465513

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0
50  0
51  0
52  0
53  0
54  0.0973044
55  0.286612
56  0.561149
57  0.923369
58  1.36876
59  1.89482
60  2.50096
61  3.18201
62  3.94009
63  4.77201
64  5.67503
65  6.64568
66  7.68613
67  8.7905
68  9.95952
69  11.1836
70  12.4672
71  13.8094
72  15.201
73  16.6424
74  18.135
75  19.6783
76  21.2709
77  22.9083
78  24.5964
79  26.3271
80  28.1031
81  29.9197
82  31.7863
83  33.6926
84  35.6454
85  37.651
86  39.7043
87  41.7918
88  43.9328
89  46.1147
90  48.3426
91  50.6106
92  52.9102
93  55.2339
94  57.5804
95  59.9442
96  62.3315
97  64.763
98  67.2729
99  69.8849
100  72.6096
101  75.4706
102  78.4638
103  81.5783
104  84.8195
105  88.19
106  91.7646
107  95.6304
108  99.9775
109  104.978
110  109.978
111  114.978
112  119.978
113  124.978
114  129.978
115  134.978
116  139.978
117  144.978
118  149.978
119  154.978
120  159.978
121  164.978
122  169.978
123  174.978
124  179.978
125  184.978
126  189.978
127  194.978
128  199.978
129  204.978
130  209.978
131  214.978
