# well_width: 1.3
# ff: 0.2
# N: 13
# walls: 0
# cell dimensions: (6.48138, 6.48138, 6.48138)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.1
# fractional_sample_error after initialization: 0.00710437

# histogram method: tmmc
# pessimistic_min_samples: 10000
# iterations: 47686153
# working moves: 354260569
# total moves: 619920000
# acceptance rate: 0.571462

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0.195425
20  0.530404
21  0.995842
22  1.58886
23  2.30163
24  3.12461
25  4.05715
26  5.09155
27  6.22188
28  7.44224
29  8.74833
30  10.1409
31  11.6143
32  13.1703
33  14.8081
34  16.5262
35  18.3298
36  20.2273
37  22.216
38  24.307
39  26.5035
40  28.8076
41  31.2217
42  33.7699
43  36.4356
44  39.2538
45  42.2546
46  45.4389
47  48.8465
48  52.4266
49  56.4142
50  62.4635
51  68.1004
52  78.1004
53  88.1004
54  98.1004
55  108.1
56  118.1
57  128.1
58  138.1
59  148.1
60  158.1
61  168.1
62  178.1
63  188.1
64  198.1
65  208.1
66  218.1
67  228.1
68  238.1
69  248.1
70  258.1
71  268.1
