# version: 0.0.0-88-g616c435-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.0849478
# min_important_energy after initialization: 110

# histogram method: tmmc
# init_iter_limit: 52900000
# iterations: 52900000
# working moves: 593805511
# total moves: 1216700000
# acceptance rate: 0.488046

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0
50  0
51  0
52  0
53  0
54  0
55  0
56  0.0665078
57  0.219648
58  0.458115
59  0.778747
60  1.17951
61  1.65961
62  2.21492
63  2.84514
64  3.54709
65  4.32087
66  5.16215
67  6.06962
68  7.04042
69  8.07514
70  9.16881
71  10.3222
72  11.5326
73  12.7967
74  14.1104
75  15.4735
76  16.8839
77  18.342
78  19.8445
79  21.3914
80  22.9844
81  24.6176
82  26.2881
83  27.9991
84  29.751
85  31.5429
86  33.3709
87  35.2405
88  37.1546
89  39.1018
90  41.0979
91  43.1434
92  45.219
93  47.3396
94  49.4894
95  51.6681
96  53.8695
97  56.0995
98  58.3459
99  60.5938
100  62.8913
101  65.2413
102  67.6378
103  70.1479
104  72.7753
105  75.5604
106  78.5321
107  81.7266
108  85.1903
109  89.1803
110  93.4208
111  98.4208
112  103.421
113  108.421
114  113.421
115  118.421
116  123.421
117  128.421
118  133.421
119  138.421
120  143.421
121  148.421
122  153.421
123  158.421
124  163.421
125  168.421
126  173.421
127  178.421
128  183.421
129  188.421
130  193.421
131  198.421
