# version: 0.0.0-88-g616c435-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.125744
# min_important_energy after initialization: 80

# histogram method: simple flat
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 114298394
# total moves: 243519254
# acceptance rate: 0.469361

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0.074014
43  0.259308
44  0.555472
45  0.958086
46  1.46115
47  2.07006
48  2.77858
49  3.58338
50  4.47932
51  5.4626
52  6.53539
53  7.69417
54  8.93288
55  10.2432
56  11.6396
57  13.1068
58  14.648
59  16.2724
60  17.9667
61  19.7307
62  21.5952
63  23.5372
64  25.5738
65  27.7043
66  29.9452
67  32.2841
68  34.7417
69  37.356
70  40.111
71  43.0257
72  46.1141
73  49.4175
74  52.8885
75  56.435
76  60.0212
77  63.6462
78  67.4016
79  71.5948
80  76.5542
81  81.5542
82  86.5542
83  91.5542
84  96.5542
85  101.554
86  106.554
87  111.554
88  116.554
89  121.554
90  126.554
91  131.554
92  136.554
93  141.554
94  146.554
95  151.554
