# version: unknown
# well_width: 1.3
# ff: 0.3
# N: 16
# walls: 0
# cell dimensions: (6.06777, 6.06777, 6.06777)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.105057
# min_important_energy after initialization: 76

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 16000000
# iterations: 16000000
# working moves: 102732850
# total moves: 256000000
# acceptance rate: 0.4013

# min_important_energy: 76

# energy   counts
26  20
27  297
28  1930
29  9167
30  33076
31  105159
32  283073
33  651620
34  1290252
35  2195090
36  3253448
37  4197495
38  4746314
39  4761511
40  4785193
41  4848376
42  4879061
43  4951890
44  4960608
45  4965427
46  4850272
47  4801144
48  4834881
49  4739599
50  4755884
51  4645406
52  4664434
53  4674499
54  4589063
55  4506862
56  4531131
57  4373014
58  4314496
59  4258051
60  4250331
61  4077574
62  4010894
63  3987785
64  4095431
65  4241250
66  4136768
67  4293721
68  4494414
69  4944759
70  5388282
71  7020699
72  9753957
73  11288907
74  10595752
75  10789357
76  16170937
77  15385369
78  9070690
79  2469665
80  75715
