# version: 0.0.0-88-g616c435-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 1
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.0905291
# min_important_energy after initialization: 79

# histogram method: tmmc
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 239384354
# total moves: 491300000
# acceptance rate: 0.487247

# min_important_energy: 79

# energy   counts
27  15
28  203
29  943
30  4534
31  19884
32  69384
33  212938
34  576413
35  1326116
36  2670181
37  4665337
38  7117743
39  9565996
40  11351099
41  11890956
42  11935580
43  11961551
44  11951737
45  11973128
46  11967164
47  11950428
48  11989966
49  11963457
50  11980284
51  11978548
52  11985306
53  11991957
54  12000932
55  11996897
56  11954499
57  11922674
58  11839857
59  11783942
60  11730717
61  11585248
62  11584426
63  11525232
64  11462469
65  11464536
66  11453171
67  11365357
68  11294335
69  11323798
70  11326640
71  11361393
72  11438804
73  10858517
74  10930315
75  10366022
76  9811337
77  8861716
78  8824190
79  8877550
80  8907855
81  302221
82  34776
83  9726
