# version: 0.0.0-115-g9829181-dirty
# well_width: 1.3
# ff: 0.3
# N: 10
# walls: 0
# cell dimensions: (4.05649, 4.05649, 8.48528)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.2
# fractional_sample_error after initialization: 0.0151589
# min_important_energy after initialization: 34

# histogram method: oetmmc
# init_iter_limit: 10000000
# iterations: 10000000
# working moves: 46540722
# total moves: 100000000
# acceptance rate: 0.465407

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0.0369674
21  0.538895
22  1.4017
23  2.66603
24  4.31653
25  6.20968
26  8.24929
27  10.502
28  12.7664
29  15.0838
30  17.5569
31  20.0407
32  22.9694
33  26.6997
34  29.5977
35  34.5977
36  39.5977
37  44.5977
38  49.5977
39  54.5977
40  59.5977
41  64.5977
42  69.5977
43  74.5977
44  79.5977
45  84.5977
46  89.5977
47  94.5977
48  99.5977
49  104.598
50  109.598
51  114.598
52  119.598
53  124.598
54  129.598
55  134.598
56  139.598
57  144.598
58  149.598
59  154.598
