# version: 0.0.0-109-ge280603-dirty
# well_width: 1.3
# ff: 0.3
# N: 19
# walls: 0
# cell dimensions: (6.4255, 6.4255, 6.4255)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.1
# fractional_sample_error after initialization: 0.0081306
# min_important_energy after initialization: 95

# histogram method: tmmc
# optimistic_min_samples: 10000
# iterations: 10000000000
# working moves: 84133059144
# total moves: 190000000000
# acceptance rate: 0.442806

# energy	samples
46  0
47  523461095
48  282038491
49  182295582
50  126195903
51  90614232
52  66838656
53  50404333
54  38726258
55  30236911
56  23943307
57  19187315
58  15541325
59  12708371
60  10482673
61  8711428
62  7290091
63  6137479
64  5196955
65  4422399
66  3783036
67  3249068
68  2804346
69  2429101
70  2113558
71  1845403
72  1615797
73  1418819
74  1248261
75  1098690
76  966292
77  847555
78  738323
79  637665
80  543737
81  454588
82  370975
83  293116
84  223263
85  164000
86  118221
87  86428
88  63136
89  47344
90  40793
91  32124
92  21294
93  8037
94  3473
95  3180
