# version: 0.0.0-109-ge280603-dirty
# well_width: 1.3
# ff: 0.3
# N: 28
# walls: 0
# cell dimensions: (7.31209, 7.31209, 7.31209)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 168
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 140

# histogram method: tmmc
# init_iter_limit: 78400000
# iterations: 78400000
# working moves: 1541000773
# total moves: 2195200000
# acceptance rate: 0.701987

# min_important_energy: 140

# energy   counts
46  8
47  40
48  285
49  1130
50  4120
51  14662
52  48713
53  152310
54  430494
55  1119726
56  2670451
57  5842976
58  11822239
59  22090236
60  38099841
61  60843428
62  89917950
63  123212657
64  156533084
65  184864667
66  202837952
67  207199755
68  193510847
69  177708050
70  159917307
71  140070666
72  118318948
73  95535501
74  72780422
75  51835289
76  34203992
77  20781772
78  11644893
79  6037905
80  2913285
81  1315426
82  560899
83  225548
84  85695
85  30898
86  10861
87  3596
88  1062
89  335
90  56
91  18
92  4
93  1
