# version: 0.0.0-88-g616c435-dirty
# well_width: 1.3
# ff: 0.3
# N: 14
# walls: 0
# cell dimensions: (5.80361, 5.80361, 5.80361)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.0785097
# min_important_energy after initialization: 65

# histogram method: simple flat
# init_iter_limit: 19600000
# iterations: 19600000
# working moves: 137877201
# total moves: 274400000
# acceptance rate: 0.502468

# min_important_energy: 65

# energy   counts
19  1
21  15
22  139
23  1233
24  6086
25  28389
26  107104
27  326931
28  834239
29  1787082
30  3238620
31  5011165
32  6663377
33  7632273
34  7588342
35  7603446
36  7623056
37  7638177
38  7646351
39  7663196
40  7699409
41  7732807
42  7740164
43  7751064
44  7783149
45  7756729
46  7775639
47  7822426
48  7863467
49  7929172
50  8028148
51  8083154
52  8103250
53  8017674
54  8040886
55  8040369
56  7989390
57  7864304
58  7736915
59  7558378
60  7380877
61  7203350
62  7072614
63  6867782
64  6803576
65  6558700
66  3797385
