# version: 0.0.0-88-g616c435-dirty
# well_width: 1.3
# ff: 0.3
# N: 14
# walls: 0
# cell dimensions: (5.80361, 5.80361, 5.80361)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.047875
# min_important_energy after initialization: 65

# histogram method: tmmc
# init_iter_limit: 19600000
# iterations: 19600000
# working moves: 134226718
# total moves: 274400000
# acceptance rate: 0.489164

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0.143158
36  0.418734
37  0.820878
38  1.34619
39  1.98998
40  2.7434
41  3.60773
42  4.57671
43  5.64548
44  6.80732
45  8.06618
46  9.41271
47  10.8495
48  12.3712
49  13.9743
50  15.6608
51  17.4323
52  19.2929
53  21.2294
54  23.2478
55  25.3367
56  27.4795
57  29.6737
58  31.9505
59  34.3056
60  36.7869
61  39.4182
62  42.148
63  45.31
64  48.7807
65  52.9021
66  57.9021
67  62.9021
68  67.9021
69  72.9021
70  77.9021
71  82.9021
72  87.9021
73  92.9021
74  97.9021
75  102.902
76  107.902
77  112.902
78  117.902
79  122.902
80  127.902
81  132.902
82  137.902
83  142.902
