# well_width: 1.3
# ff: 0.2
# N: 14
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.1
# fractional_sample_error after initialization: 0.00328778

# histogram method: tmmc
# pessimistic_min_samples: 10000
# iterations: 4908600000
# working moves: 38060865899
# total moves: 68720400000
# acceptance rate: 0.553851

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0.133427
21  0.400434
22  0.79448
23  1.30937
24  1.93924
25  2.67814
26  3.52097
27  4.46266
28  5.49789
29  6.62182
30  7.82999
31  9.11853
32  10.4843
33  11.9244
34  13.4371
35  15.0219
36  16.6789
37  18.4087
38  20.2143
39  22.0973
40  24.0602
41  26.1061
42  28.2374
43  30.4574
44  32.7704
45  35.1798
46  37.6959
47  40.334
48  43.1177
49  46.0806
50  49.2504
51  52.6368
52  56.2403
53  60.0657
54  64.0342
55  68.038
56  72.2293
57  83.0649
58  90.4318
59  100.432
60  110.432
61  120.432
62  130.432
63  140.432
64  150.432
65  160.432
66  170.432
67  180.432
68  190.432
69  200.432
70  210.432
71  220.432
72  230.432
73  240.432
74  250.432
75  260.432
76  270.432
77  280.432
78  290.432
79  300.432
80  310.432
81  320.432
82  330.432
83  340.432
