# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 102

# histogram method: oetmmc
# none: 3000000
# iterations: 3000000
# working moves: 22008651
# total moves: 63000000
# acceptance rate: 0.349344

# min_important_energy: 102

# energy   counts
35  5
36  15
37  21
38  137
39  607
40  1924
41  5238
42  13125
43  31611
44  62525
45  113694
46  185765
47  269286
48  348733
49  409618
50  436126
51  429310
52  430890
53  427833
54  434685
55  440264
56  446837
57  450274
58  443243
59  443037
60  438052
61  430718
62  425247
63  426113
64  403788
65  403727
66  406215
67  398476
68  374714
69  391779
70  372704
71  356676
72  341138
73  351860
74  324828
75  328962
76  331521
77  336959
78  326377
79  309474
80  321360
81  286357
82  316475
83  302505
84  290290
85  260636
86  297756
87  279202
88  226257
89  230684
90  204493
91  207548
92  222436
93  259784
94  354512
95  472913
96  657962
97  678222
98  740118
99  935533
100  1758954
101  3844593
102  36538156
103  9123
