# well_width: 1.3
# ff: 0.3
# N: 18
# walls: 0
# cell dimensions: (6.31074, 6.31074, 6.31074)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.334328
# min_important_energy after initialization: 85

# histogram method: tmmc
# none: 3000000
# iterations: 3000000
# working moves: 25180462
# total moves: 54000000
# acceptance rate: 0.466305

# energy	samples
43  0
44  219294
45  118712
46  75571
47  36569
48  20848
49  12217
50  10667
51  3427
52  4353
53  4014
54  3634
55  3205
56  2794
57  2427
58  2141
59  1839
60  1487
61  1098
62  740
63  662
64  630
65  593
66  548
67  494
68  448
69  402
70  363
71  324
72  291
73  255
74  223
75  200
76  176
77  152
78  119
79  99
80  71
81  52
82  39
83  28
84  16
85  15
86  10
87  5
