# well_width: 1.3
# ff: 0.3
# N: 10
# walls: 0
# cell dimensions: (4.05649, 4.05649, 8.48528)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.2
# fractional_sample_error after initialization: 0.149485
# min_important_energy after initialization: 37

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# none: 3000000
# iterations: 3000000
# working moves: 13361385
# total moves: 30000000
# acceptance rate: 0.445379

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0.101518
21  0.569943
22  1.41815
23  2.62645
24  4.23626
25  6.16211
26  8.30008
27  10.4431
28  12.674
29  14.9907
30  17.4161
31  19.9533
32  22.7287
33  26.0695
34  29.6121
35  34.9713
36  38.753
37  43.4852
38  48.4852
39  53.4852
40  58.4852
41  63.4852
42  68.4852
43  73.4852
44  78.4852
45  83.4852
46  88.4852
47  93.4852
48  98.4852
49  103.485
50  108.485
51  113.485
52  118.485
53  123.485
54  128.485
55  133.485
56  138.485
57  143.485
58  148.485
59  153.485
