# version: 0.0.0-109-ge280603-dirty
# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.1
# fractional_sample_error after initialization: 0.00896222
# min_important_energy after initialization: 58

# histogram method: tmmc
# optimistic_min_samples: 10000
# iterations: 10000000000
# working moves: 68205235467
# total moves: 130000000000
# acceptance rate: 0.524656

# min_important_energy: 58

# energy   counts
16  13
17  110
18  1201
19  14733
20  134515
21  979115
22  5517211
23  24789868
24  89876797
25  265922217
26  649570221
27  1321017543
28  2255876723
29  3258578103
30  4009004630
31  4226747013
32  4226156469
33  4226946789
34  4227106011
35  4227484457
36  4228084975
37  4228429658
38  4227594785
39  4227522191
40  4227652056
41  4228328482
42  4229322659
43  4228059654
44  4228883193
45  4228322287
46  4229769004
47  4228015318
48  4227598050
49  4224259771
50  4221840645
51  4219876078
52  4219312346
53  4215680055
54  4204331821
55  4199363087
56  4187292869
57  4177169764
58  4145526367
59  2041146
