# well_width: 1.3
# ff: 0.3
# N: 18
# walls: 0
# cell dimensions: (6.31074, 6.31074, 6.31074)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.334328
# min_important_energy after initialization: 85

# histogram method: tmmc
# none: 3000000
# iterations: 3000000
# working moves: 7694046
# total moves: 18203184
# acceptance rate: 0.422676

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0.0301348
45  0.169704
46  0.412662
47  -0.479118
48  -0.484273
49  1.73643
50  2.36717
51  -0.971582
52  3.92851
53  4.84803
54  5.84508
55  6.92482
56  8.08427
57  9.31334
58  10.612
59  11.9885
60  11.0397
61  14.9619
62  12.041
63  18.2404
64  19.9827
65  21.8004
66  23.6895
67  25.6733
68  27.7294
69  29.9006
70  32.149
71  34.4862
72  36.9311
73  39.4547
74  42.1095
75  44.8959
76  47.7356
77  50.7151
78  53.7507
79  56.9008
80  60.1059
81  63.4797
82  67.1435
83  71.1186
84  75.3818
85  79.9658
86  84.7779
87  84.3011
88  89.3011
89  94.3011
90  99.3011
91  104.301
92  109.301
93  114.301
94  119.301
95  124.301
96  129.301
97  134.301
98  139.301
99  144.301
100  149.301
101  154.301
102  159.301
103  164.301
104  169.301
105  174.301
106  179.301
107  184.301
