# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.909737
# min_important_energy after initialization: 95

# histogram method: simple flat
# none: 3000000
# iterations: 3000000
# working moves: 29547517
# total moves: 60000000
# acceptance rate: 0.492459

# min_important_energy: 95

# energy   counts
32  9
33  8
34  24
35  73
36  300
37  1623
38  5517
39  16308
40  41227
41  93553
42  189364
43  340517
44  552798
45  798103
46  1028376
47  1183271
48  1230646
49  1233753
50  1242742
51  1230053
52  1211082
53  1199937
54  1204153
55  1190163
56  1196078
57  1202021
58  1198141
59  1194535
60  1198904
61  1214107
62  1213861
63  1209487
64  1239479
65  21788
66  1237232
67  1249532
68  1275576
69  1326356
70  1348093
71  1387698
72  1411519
73  1437292
74  1464678
75  1477398
76  1465385
77  1451035
78  1428967
79  1355853
80  1291351
81  1173792
82  1073971
83  985318
84  888136
85  822153
86  802113
87  841323
88  920132
89  958512
90  1030801
91  1124525
92  1206337
93  1225307
94  879170
95  578389
96  55
