# version: 0.0.0-115-g9829181-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.00688876
# min_important_energy after initialization: 110

# histogram method: oetmmc
# init_iter_limit: 52900000
# iterations: 52900000
# working moves: 593805511
# total moves: 1216700000
# acceptance rate: 0.488046

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0
50  0
51  0
52  0
53  0
54  0
55  0
56  0.045043
57  0.193749
58  0.432738
59  0.751388
60  1.14817
61  1.62517
62  2.17598
63  2.80356
64  3.49793
65  4.27028
66  5.10478
67  6.00758
68  6.97074
69  8.00732
70  9.09107
71  10.2378
72  11.4426
73  12.7054
74  14.0104
75  15.3725
76  16.7844
77  18.2384
78  19.7422
79  21.2752
80  22.8622
81  24.488
82  26.1514
83  27.8565
84  29.6206
85  31.3983
86  33.2273
87  35.1149
88  37.0052
89  38.9567
90  40.9562
91  43.0016
92  45.0549
93  47.1753
94  49.2616
95  51.4941
96  53.6724
97  55.8124
98  58.1836
99  60.372
100  62.7181
101  65.0962
102  67.5081
103  69.882
104  72.292
105  75.3255
106  78.2742
107  81.503
108  85.0807
109  89.1764
110  92.8081
111  97.8081
112  102.808
113  107.808
114  112.808
115  117.808
116  122.808
117  127.808
118  132.808
119  137.808
120  142.808
121  147.808
122  152.808
123  157.808
124  162.808
125  167.808
126  172.808
127  177.808
128  182.808
129  187.808
130  192.808
131  197.808
