# version: 0.0.0-115-g9829181-dirty
# well_width: 1.3
# ff: 0.3
# N: 14
# walls: 0
# cell dimensions: (5.80361, 5.80361, 5.80361)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.0112107
# min_important_energy after initialization: 65

# histogram method: simple flat
# init_iter_limit: 19600000
# iterations: 19600000
# working moves: 48197277
# total moves: 95852792
# acceptance rate: 0.502826

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0.144544
36  0.420481
37  0.822742
38  1.34742
39  1.99256
40  2.75426
41  3.6207
42  4.59011
43  5.66249
44  6.83112
45  8.08827
46  9.43438
47  10.8767
48  12.4032
49  14.0169
50  15.7181
51  17.4956
52  19.357
53  21.2903
54  23.3092
55  25.3962
56  27.5425
57  29.7392
58  32.0012
59  34.3416
60  36.787
61  39.3865
62  42.1875
63  45.2573
64  48.7409
65  52.8347
66  57.8347
67  62.8347
68  67.8347
69  72.8347
70  77.8347
71  82.8347
72  87.8347
73  92.8347
74  97.8347
75  102.835
76  107.835
77  112.835
78  117.835
79  122.835
80  127.835
81  132.835
82  137.835
83  142.835
