# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.00844569
# min_important_energy after initialization: 80

# histogram method: tmmc
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 257959823
# total moves: 491300000
# acceptance rate: 0.525056

# energy	samples
41  0
42  2088047
43  1123251
44  718058
45  491358
46  348001
47  253799
48  189429
49  144459
50  111875
51  88008
52  70067
53  56397
54  45926
55  37630
56  31150
57  25970
58  21792
59  18447
60  15620
61  13383
62  11341
63  9787
64  8454
65  7368
66  6424
67  5573
68  4872
69  4213
70  3596
71  3050
72  2349
73  1831
74  1344
75  924
76  491
77  185
78  85
79  49
80  30
81  4
82  1
