# version: 0.0.0-120-geb27c50-dirty
# well_width: 1.3
# ff: 0.1
# N: 20
# walls: 0
# cell dimensions: (9.42699, 9.42699, 9.42699)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.1
# fractional_sample_error after initialization: 0.00469621
# min_important_energy after initialization: 75

# histogram method: tmmc
# optimistic_min_samples: 10000
# iterations: 10000000000
# working moves: 128049736033
# total moves: 200000000000
# acceptance rate: 0.640249

# min_important_energy: 75

# energy   counts
0  10854
1  220852
2  2195403
3  13644318
4  59314457
5  193734820
6  496018755
7  1024389369
8  1745443290
9  2495498980
10  3037221442
11  3187172444
12  2914363027
13  2914808667
14  2914706957
15  2914978208
16  2914779062
17  2914302182
18  2914224188
19  2913413172
20  2912544240
21  2912005736
22  2911247001
23  2910691000
24  2912363566
25  2912099017
26  2912987754
27  2913251109
28  2912837320
29  2913269785
30  2912163154
31  2911817481
32  2911473912
33  2912702353
34  2911909952
35  2910604156
36  2911193329
37  2910321153
38  2910099153
39  2910037395
40  2909646688
41  2908705249
42  2908999456
43  2909581373
44  2911367187
45  2911557550
46  2912202180
47  2912416260
48  2912827898
49  2911364624
50  2909828840
51  2910503236
52  2911154932
53  2912169703
54  2912825427
55  2915371049
56  2917572943
57  2916053184
58  2912879708
59  2912525031
60  2910414614
61  2912200263
62  2910507450
63  2907684653
64  2911134108
65  2920787404
66  2925129694
67  2936991433
68  2947828151
69  2950355966
70  2980141515
71  2997815633
72  3032639909
73  3001486870
74  3087079214
75  3487432033
76  134759559
