# version: unknown
# well_width: 1.3
# ff: 0.3
# N: 19
# walls: 0
# cell dimensions: (6.4255, 6.4255, 6.4255)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.0924488
# min_important_energy after initialization: 88

# histogram method: tmmc
# init_iter_limit: 19000000
# iterations: 19000000
# working moves: 164552547
# total moves: 361000000
# acceptance rate: 0.455824

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0.0969018
48  0.298659
49  0.601764
50  1.00207
51  1.49949
52  2.08766
53  2.76792
54  3.53542
55  4.38873
56  5.32672
57  6.34013
58  7.43814
59  8.60383
60  9.84428
61  11.1596
62  12.5459
63  13.996
64  15.5162
65  17.0961
66  18.7485
67  20.4674
68  22.254
69  24.1033
70  26.0458
71  28.0431
72  30.1051
73  32.2585
74  34.4935
75  36.8193
76  39.214
77  41.7154
78  44.2714
79  46.9266
80  49.6337
81  52.4175
82  55.2859
83  58.2093
84  61.2389
85  64.48
86  67.7782
87  71.2387
88  75.0124
89  80.0124
90  85.0124
91  90.0124
92  95.0124
93  100.012
94  105.012
95  110.012
96  115.012
97  120.012
98  125.012
99  130.012
100  135.012
101  140.012
102  145.012
103  150.012
104  155.012
105  160.012
106  165.012
107  170.012
