# version: 0.0.0-115-g9829181-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.00688876
# min_important_energy after initialization: 110

# histogram method: tmmc
# init_iter_limit: 52900000
# iterations: 52900000
# working moves: 578742107
# total moves: 1216700000
# acceptance rate: 0.475665

# min_important_energy: 110

# energy   counts
37  3
38  15
39  116
40  562
41  2177
42  8214
43  26416
44  80935
45  218275
46  534645
47  1170831
48  2330800
49  4200787
50  6858682
51  10174826
52  13703974
53  16805380
54  18830622
55  19260481
56  19255300
57  19261419
58  19301913
59  19325974
60  19326432
61  19310724
62  19287178
63  19248301
64  19244600
65  19207864
66  19147923
67  19086694
68  19020976
69  18994512
70  18917144
71  18902417
72  18907807
73  18927572
74  18878473
75  18810076
76  18745748
77  18707940
78  18646724
79  18690423
80  18733017
81  18789838
82  18765487
83  18723955
84  18704371
85  18741428
86  18668304
87  18603837
88  18699023
89  18720260
90  18872653
91  19244174
92  19426949
93  19731817
94  19796036
95  19907602
96  19922928
97  20012868
98  20054730
99  19566063
100  19403954
101  19264678
102  18752604
103  18740364
104  18816745
105  19192336
106  19454996
107  19230292
108  17542721
109  16550960
110  11229449
111  10326717
112  15778016
113  23572033
114  23335454
115  9665809
116  795657
