# well_width: 1.3
# ff: 0.3
# N: 11
# walls: 0
# cell dimensions: (4.25448, 4.25448, 8.48528)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.2
# fractional_sample_error after initialization: 0.475495
# min_important_energy after initialization: 43

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# none: 3000000
# iterations: 3000000
# working moves: 1792568
# total moves: 3270300
# acceptance rate: 0.548136

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0.0813359
24  0.419378
25  1.00931
26  1.8891
27  3.03088
28  4.42285
29  6.03818
30  7.85313
31  9.77457
32  11.743
33  13.7951
34  15.9622
35  16.3733
36  19.782
37  22.9084
38  25.6667
39  29.6559
40  33.6237
41  37.5908
42  41.613
43  40.4701
44  45.4701
45  50.4701
46  55.4701
47  60.4701
48  65.4701
49  70.4701
50  75.4701
51  80.4701
52  85.4701
53  90.4701
54  95.4701
55  100.47
56  105.47
57  110.47
58  115.47
59  120.47
