# version: 0.0.0-88-g616c435-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 1
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.276174
# min_important_energy after initialization: 95

# histogram method: simple flat
# init_iter_limit: 40000000
# iterations: 40000000
# working moves: 386321983
# total moves: 800000000
# acceptance rate: 0.482902

# min_important_energy: 95

# energy   counts
32  26
33  86
34  237
35  1270
36  5235
37  20496
38  67186
39  196084
40  505783
41  1154368
42  2334092
43  4213583
44  6757874
45  9693821
46  12441862
47  14349602
48  14905558
49  14907781
50  14907279
51  14925054
52  14903554
53  14886083
54  14884939
55  14903834
56  14893791
57  14891852
58  14857860
59  14834821
60  14864200
61  14898225
62  14919737
63  14947724
64  15024061
65  15121708
66  15150682
67  15178891
68  15248564
69  15292780
70  15449919
71  15636777
72  15745043
73  15739998
74  15879985
75  15923100
76  15941555
77  15924008
78  15867565
79  15882458
80  15770521
81  15832734
82  15752170
83  15793058
84  15866557
85  16298801
86  16673713
87  16957726
88  16898404
89  16721156
90  16271340
91  16237958
92  16225355
93  16217650
94  16439876
95  16373590
96  584970
97  3430
