# version: 0.0.0-109-ge280603-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.1
# fractional_sample_error after initialization: 0.0137993
# min_important_energy after initialization: 122

# histogram method: tmmc
# optimistic_min_samples: 10000
# iterations: 10000000000
# working moves: 113354671370
# total moves: 240000000000
# acceptance rate: 0.472311

# energy	samples
58  0
59  514887482
60  278479932
61  182794836
62  129306076
63  94884822
64  71396411
65  54830601
66  42848960
67  33996774
68  27328379
69  22222868
70  18258630
71  15139475
72  12659175
73  10665091
74  9050035
75  7728425
76  6637290
77  5732743
78  4976527
79  4340638
80  3803249
81  3345874
82  2953421
83  2616046
84  2323760
85  2070286
86  1850329
87  1658774
88  1489957
89  1342366
90  1211784
91  1096785
92  994624
93  904532
94  823700
95  750507
96  685216
97  625747
98  571015
99  520374
100  472624
101  427465
102  384044
103  342732
104  302841
105  265338
106  229869
107  197565
108  168898
109  145192
110  125304
111  108530
112  93833
113  79872
114  66022
115  53091
116  39835
117  27257
118  12488
119  7607
120  2602
121  2104
122  1956
123  1246
124  78
