# version: 0.0.0-115-g9829181-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.0113172
# min_important_energy after initialization: 111

# histogram method: simple flat
# init_iter_limit: 52900000
# iterations: 52900000
# working moves: 139710772
# total moves: 294358738
# acceptance rate: 0.474628

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0
50  0
51  0
52  0
53  0
54  0
55  0
56  0.0627367
57  0.211119
58  0.44508
59  0.764889
60  1.16483
61  1.64357
62  2.20077
63  2.83038
64  3.53422
65  4.30983
66  5.15162
67  6.06009
68  7.03589
69  8.07326
70  9.17025
71  10.3241
72  11.5316
73  12.7971
74  14.1099
75  15.4758
76  16.8901
77  18.3475
78  19.8432
79  21.385
80  22.9728
81  24.6051
82  26.2772
83  27.9848
84  29.7381
85  31.5252
86  33.3581
87  35.2268
88  37.1382
89  39.0972
90  41.0978
91  43.138
92  45.2108
93  47.3189
94  49.4602
95  51.6272
96  53.8222
97  56.041
98  58.2708
99  60.5288
100  62.8214
101  65.1613
102  67.5771
103  70.0896
104  72.7144
105  75.4928
106  78.4643
107  81.6973
108  85.238
109  89.1678
110  93.4556
111  97.984
112  102.984
113  107.984
114  112.984
115  117.984
116  122.984
117  127.984
118  132.984
119  137.984
120  142.984
121  147.984
122  152.984
123  157.984
124  162.984
125  167.984
126  172.984
127  177.984
128  182.984
129  187.984
130  192.984
131  197.984
