# well_width: 1.3
# ff: 0.2
# N: 10
# walls: 0
# cell dimensions: (5.93863, 5.93863, 5.93863)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.1
# fractional_sample_error after initialization: 0.00983128

# histogram method: tmmc
# pessimistic_min_samples: 10000
# iterations: 24360000
# working moves: 143423191
# total moves: 243600000
# acceptance rate: 0.588765

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0.096402
15  0.378256
16  0.836362
17  1.4604
18  2.24307
19  3.17298
20  4.23774
21  5.43093
22  6.74555
23  8.16935
24  9.70419
25  11.3511
26  13.1201
27  15.0125
28  17.0479
29  19.2393
30  21.6082
31  24.2069
32  27.0453
33  30.1628
34  33.5656
35  37.352
36  41.6894
37  47.476
38  57.476
39  67.476
40  77.476
41  87.476
42  97.476
43  107.476
44  117.476
45  127.476
46  137.476
47  147.476
48  157.476
49  167.476
50  177.476
51  187.476
52  197.476
53  207.476
54  217.476
55  227.476
56  237.476
57  247.476
58  257.476
59  267.476
