# version: 0.0.0-109-ge280603-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.1
# fractional_sample_error after initialization: 0.0157452
# min_important_energy after initialization: 116

# histogram method: tmmc
# optimistic_min_samples: 10000
# iterations: 10000000000
# working moves: 100625328867
# total moves: 230000000000
# acceptance rate: 0.437501

# energy	samples
55  0
56  473956910
57  257809177
58  169337236
59  119651741
60  87655765
61  65840298
62  50461873
63  39368169
64  31180142
65  25024917
66  20317151
67  16665017
68  13796359
69  11516401
70  9686227
71  8201010
72  6990092
73  5993644
74  5162956
75  4472168
76  3889638
77  3397524
78  2978076
79  2620917
80  2313623
81  2048589
82  1819041
83  1619652
84  1445427
85  1293582
86  1159925
87  1042517
88  939244
89  847905
90  766712
91  694258
92  628682
93  569447
94  515057
95  465420
96  418790
97  374385
98  332135
99  291388
100  252603
101  215932
102  182181
103  153287
104  128646
105  108691
106  92109
107  77678
108  64304
109  51373
110  39514
111  31545
112  26480
113  20946
114  18217
115  12511
116  10959
117  6768
