# version: 0.0.0-115-g9829181-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.00957557
# min_important_energy after initialization: 80

# histogram method: simple flat
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 232014862
# total moves: 491300000
# acceptance rate: 0.472247

# min_important_energy: 80

# energy   counts
27  21
28  126
29  765
30  3659
31  17092
32  62100
33  195307
34  527994
35  1223167
36  2465773
37  4318182
38  6620466
39  8911472
40  10541058
41  11034742
42  11061687
43  11050300
44  11034845
45  11029743
46  10966283
47  10984218
48  11005365
49  11034973
50  11086093
51  11076701
52  11109186
53  11167101
54  11199770
55  11160637
56  11220505
57  11160361
58  11107711
59  11133772
60  11069612
61  10893969
62  10971636
63  10934513
64  10992429
65  10956363
66  10999121
67  11026209
68  10990578
69  11216952
70  11451623
71  11734952
72  11978159
73  12838187
74  13538249
75  13286638
76  12454707
77  11883893
78  11684846
79  12122882
80  12101972
81  598289
82  55828
83  7218
