# well_width: 1.3
# ff: 0.3
# N: 10
# walls: 0
# cell dimensions: (4.05649, 4.05649, 8.48528)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.2
# fractional_sample_error after initialization: 0.488573
# min_important_energy after initialization: 37

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# none: 3000000
# iterations: 3000000
# working moves: 2549264
# total moves: 5430000
# acceptance rate: 0.469478

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0.13203
21  0.623128
22  1.47796
23  2.71523
24  4.30016
25  6.14695
26  8.19642
27  10.3381
28  12.5755
29  14.9068
30  17.3161
31  15.6635
32  22.6967
33  26.1777
34  29.7296
35  34.7189
36  38.4311
37  38.8801
38  43.8801
39  48.8801
40  53.8801
41  58.8801
42  63.8801
43  68.8801
44  73.8801
45  78.8801
46  83.8801
47  88.8801
48  93.8801
49  98.8801
50  103.88
51  108.88
52  113.88
53  118.88
54  123.88
55  128.88
56  133.88
57  138.88
58  143.88
59  148.88
