# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.0044833
# min_important_energy after initialization: 58

# histogram method: tmmc
# init_iter_limit: 16900000
# iterations: 16900000
# working moves: 117392386
# total moves: 219700000
# acceptance rate: 0.53433

# min_important_energy: 58

# energy   counts
18  3
19  21
20  323
21  1887
22  10655
23  46852
24  169019
25  493025
26  1192759
27  2412923
28  4097447
29  5896882
30  7249449
31  7641350
32  7613548
33  7635752
34  7616056
35  7622616
36  7644936
37  7688288
38  7713403
39  7706337
40  7719069
41  7740470
42  7677246
43  7613239
44  7603124
45  7610685
46  7619279
47  7594615
48  7622904
49  7629790
50  7588797
51  7551911
52  7472480
53  6438372
54  6524874
55  5969097
56  3786173
57  3727889
58  3756455
