# version: 0.0.0-88-g616c435-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.0985031
# min_important_energy after initialization: 108

# histogram method: oetmmc
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 498510743
# total moves: 1064800000
# acceptance rate: 0.468173

# energy	samples
53  0
54  2677499
55  1440724
56  938784
57  658549
58  479153
59  357805
60  272295
61  211444
62  166168
63  132675
64  107144
65  87482
66  71899
67  59576
68  49880
69  41881
70  35302
71  30134
72  25887
73  22316
74  19238
75  16706
76  14614
77  12860
78  11317
79  9950
80  8786
81  7792
82  6924
83  6122
84  5470
85  4833
86  4317
87  3836
88  3457
89  3086
90  2712
91  2421
92  2156
93  1898
94  1665
95  1395
96  1185
97  969
98  794
99  647
100  528
101  442
102  361
103  285
104  240
105  197
106  147
107  108
108  97
109  71
110  64
