# version: 0.0.0-205-g2032787-dirty
# well_width: 1.3
# ff: 0.3
# N: 25
# walls: 0
# cell dimensions: (7.04102, 7.04102, 7.04102)
# seed: 6
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00206388
# min_important_energy after initialization: 123

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 62500000
# iterations: 62500000
# working moves: 638573222
# total moves: 1562500000
# acceptance rate: 0.408687

# energy	samples
60  0
61  2140915
62  1166243
63  765618
64  543873
65  400382
66  301930
67  232128
68  181510
69  143925
70  115723
71  93977
72  76954
73  63651
74  53156
75  44769
76  37906
77  32452
78  27868
79  24063
80  20842
81  18206
82  15959
83  14047
84  12400
85  10871
86  9633
87  8538
88  7631
89  6825
90  6112
91  5479
92  4929
93  4433
94  3995
95  3622
96  3278
97  2987
98  2711
99  2480
100  2279
101  2126
102  1941
103  1789
104  1631
105  1486
106  1365
107  1241
108  1139
109  1053
110  957
111  873
112  801
113  724
114  639
115  585
116  545
117  493
118  446
119  401
120  349
121  307
122  269
123  228
124  173
125  82
126  2
