# version: 0.0.0-176-g06e7d48-dirty
# well_width: 1.3
# ff: 0.3
# N: 14
# walls: 0
# cell dimensions: (5.80361, 5.80361, 5.80361)
# seed: 6
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.00978092
# min_important_energy after initialization: 65

# histogram method: simple flat
# init_iter_limit: 19600000
# iterations: 19600000
# working moves: 46991812
# total moves: 95852792
# acceptance rate: 0.49025

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0.145338
36  0.415994
37  0.819781
38  1.33849
39  1.98417
40  2.73815
41  3.60135
42  4.57069
43  5.64194
44  6.79694
45  8.05471
46  9.40155
47  10.8405
48  12.3705
49  13.9846
50  15.6767
51  17.4616
52  19.3247
53  21.2575
54  23.2734
55  25.3568
56  27.5053
57  29.7155
58  31.9859
59  34.3428
60  36.8162
61  39.4346
62  42.2496
63  45.3379
64  48.8281
65  52.9546
66  57.9546
67  62.9546
68  67.9546
69  72.9546
70  77.9546
71  82.9546
72  87.9546
73  92.9546
74  97.9546
75  102.955
76  107.955
77  112.955
78  117.955
79  122.955
80  127.955
81  132.955
82  137.955
83  142.955
