# version: 0.0.0-176-g06e7d48-dirty
# well_width: 1.3
# ff: 0.3
# N: 19
# walls: 0
# cell dimensions: (6.4255, 6.4255, 6.4255)
# seed: 6
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.0153993
# min_important_energy after initialization: 88

# histogram method: simple flat
# init_iter_limit: 36100000
# iterations: 36100000
# working moves: 329102060
# total moves: 685900000
# acceptance rate: 0.479811

# energy	samples
46  0
47  2054899
48  1108105
49  716942
50  497304
51  357496
52  263912
53  198716
54  152346
55  119054
56  94243
57  75629
58  61341
59  50215
60  41431
61  34514
62  29005
63  24430
64  20704
65  17639
66  15055
67  12905
68  11183
69  9717
70  8458
71  7345
72  6411
73  5639
74  4979
75  4379
76  3881
77  3404
78  2953
79  2569
80  2198
81  1860
82  1530
83  1222
84  927
85  685
86  499
87  356
88  266
89  203
90  164
91  109
92  63
93  14
94  1
