# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 6
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.0164369
# min_important_energy after initialization: 48

# histogram method: tmmc
# init_iter_limit: 14400000
# iterations: 14400000
# working moves: 94243601
# total moves: 172800000
# acceptance rate: 0.545391

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0.0275275
27  0.265795
28  0.72003
29  1.39095
30  2.28106
31  3.38731
32  4.7018
33  6.20174
34  7.8692
35  9.66598
36  11.5649
37  13.5512
38  15.6218
39  17.7859
40  20.0178
41  22.3539
42  24.8137
43  27.4045
44  30.1498
45  33.0601
46  37.7604
47  42.2438
48  44.228
49  49.228
50  54.228
51  59.228
52  64.228
53  69.228
54  74.228
55  79.228
56  84.228
57  89.228
58  94.228
59  99.228
60  104.228
61  109.228
62  114.228
63  119.228
64  124.228
65  129.228
66  134.228
67  139.228
68  144.228
69  149.228
70  154.228
71  159.228
