# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 27
# walls: 0
# cell dimensions: (7.22399, 7.22399, 7.22399)
# seed: 6
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 0.00701977
# min_important_energy after initialization: 132

# histogram method: tmmc
# init_iter_limit: 72900000
# iterations: 72900000
# working moves: 1001831166
# total moves: 1968300000
# acceptance rate: 0.508983

# energy	samples
64  0
65  4941508
66  2713385
67  1804937
68  1295071
69  964752
70  735413
71  571667
72  451697
73  361672
74  293988
75  241333
76  200197
77  167456
78  141374
79  120100
80  102687
81  88412
82  76306
83  66358
84  57981
85  50812
86  44790
87  39581
88  34976
89  31181
90  27894
91  24958
92  22369
93  20223
94  18253
95  16498
96  14987
97  13577
98  12310
99  11217
100  10242
101  9318
102  8525
103  7848
104  7241
105  6671
106  6161
107  5670
108  5223
109  4841
110  4481
111  4121
112  3810
113  3514
114  3235
115  2993
116  2759
117  2524
118  2262
119  2060
120  1867
121  1652
122  1459
123  1260
124  1072
125  840
126  453
127  315
128  222
129  136
130  80
131  40
132  12
133  4
134  2
135  1
