# version: 0.0.0-181-gc332745-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 6
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.0048792
# min_important_energy after initialization: 116

# histogram method: tmmc
# init_iter_limit: 57600000
# iterations: 57600000
# working moves: 692994584
# total moves: 1382400000
# acceptance rate: 0.501298

# energy	samples
58  0
59  3364299
60  1818281
61  1192691
62  843215
63  618834
64  464900
65  356974
66  278858
67  221226
68  177858
69  144501
70  118762
71  98426
72  82208
73  69290
74  58748
75  50128
76  43094
77  37325
78  32446
79  28355
80  24968
81  21964
82  19418
83  17265
84  15257
85  13545
86  12124
87  10856
88  9735
89  8720
90  7835
91  7121
92  6424
93  5836
94  5316
95  4862
96  4466
97  4085
98  3710
99  3406
100  3086
101  2790
102  2509
103  2245
104  1989
105  1709
106  1479
107  1264
108  1091
109  928
110  788
111  682
112  588
113  486
114  376
115  289
116  194
117  105
118  35
119  2
