# version: 0.0.0-273-g79ef90c-dirty
# well_width: 1.3
# ff: 0.3
# N: 19
# walls: 0
# cell dimensions: (6.4255, 6.4255, 6.4255)
# seed: 6
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.0100241
# min_important_energy after initialization: 89

# histogram method: oetmmc
# init_iter_limit: 36100000
# iterations: 36100000
# working moves: 378111359
# total moves: 685900000
# acceptance rate: 0.551263

# min_important_energy: 89

# energy   counts
29  2
30  14
31  50
32  347
33  1721
34  8254
35  32291
36  112282
37  342422
38  897062
39  2071713
40  4203772
41  7553268
42  11994166
43  16918784
44  21294633
45  23941343
46  24146171
47  23399674
48  22668521
49  21972937
50  21281082
51  20700978
52  20159539
53  19689860
54  19247036
55  18840805
56  18404217
57  18054735
58  17836076
59  17548593
60  17252210
61  16806730
62  16602928
63  16412245
64  16310815
65  16228107
66  15484795
67  13934241
68  15549868
69  15721617
70  14054685
71  14399795
72  8372936
73  13089456
74  12960581
75  14133680
76  13264405
77  9508866
78  9910612
79  9836579
80  5595700
81  3660674
82  5638597
83  7228260
84  2800638
85  4243797
86  2653430
87  251224
88  399888
89  115710
90  83244
91  54045
92  17294
