# version: 0.0.0-176-g06e7d48-dirty
# well_width: 1.3
# ff: 0.3
# N: 14
# walls: 0
# cell dimensions: (5.80361, 5.80361, 5.80361)
# seed: 6
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.00978092
# min_important_energy after initialization: 65

# histogram method: simple flat
# init_iter_limit: 19600000
# iterations: 19600000
# working moves: 137126205
# total moves: 274400000
# acceptance rate: 0.499731

# min_important_energy: 65

# energy   counts
20  1
21  12
22  191
23  1248
24  6818
25  29010
26  109567
27  334743
28  839261
29  1791918
30  3258699
31  5019589
32  6664717
33  7627503
34  7582915
35  7620245
36  7582232
37  7591167
38  7531696
39  7553417
40  7549994
41  7542905
42  7550256
43  7534401
44  7433976
45  7449903
46  7447272
47  7519018
48  7635609
49  7735483
50  7810421
51  7893107
52  7967022
53  7901609
54  7884216
55  7822766
56  7792206
57  7780870
58  7703004
59  7623076
60  7586525
61  7541690
62  7503404
63  7486331
64  7468738
65  7494700
66  4596549
