# version: 0.0.0-176-g06e7d48-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 6
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.00803623
# min_important_energy after initialization: 80

# histogram method: simple flat
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 222568694
# total moves: 491300000
# acceptance rate: 0.45302

# energy	samples
41  0
42  1478026
43  794310
44  507876
45  347206
46  246668
47  179877
48  134523
49  102413
50  79247
51  62267
52  49512
53  39956
54  32489
55  26640
56  22019
57  18419
58  15542
59  13111
60  11095
61  9485
62  8203
63  7085
64  6130
65  5307
66  4639
67  4027
68  3497
69  3048
70  2614
71  2236
72  1893
73  1573
74  1272
75  1002
76  744
77  493
78  299
79  153
80  94
81  56
82  14
83  5
