# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 19
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.0221019
# min_important_energy after initialization: 45

# histogram method: simple flat
# init_iter_limit: 14400000
# iterations: 14400000
# working moves: 22124992
# total moves: 41622816
# acceptance rate: 0.531559

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0.020631
27  0.257475
28  0.709958
29  1.38459
30  2.27881
31  3.38569
32  4.70528
33  6.21811
34  7.87579
35  9.66276
36  11.5425
37  13.5242
38  15.5985
39  17.7412
40  19.967
41  22.2985
42  24.757
43  27.3516
44  30.0836
45  33.1051
46  38.1051
47  43.1051
48  48.1051
49  53.1051
50  58.1051
51  63.1051
52  68.1051
53  73.1051
54  78.1051
55  83.1051
56  88.1051
57  93.1051
58  98.1051
59  103.105
60  108.105
61  113.105
62  118.105
63  123.105
64  128.105
65  133.105
66  138.105
67  143.105
68  148.105
69  153.105
70  158.105
71  163.105
