# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 19
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.0178536
# min_important_energy after initialization: 48

# histogram method: tmmc
# init_iter_limit: 14400000
# iterations: 14400000
# working moves: 94488861
# total moves: 172800000
# acceptance rate: 0.546811

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0.0250348
27  0.258697
28  0.70635
29  1.37276
30  2.25957
31  3.37055
32  4.68973
33  6.19549
34  7.86432
35  9.6589
36  11.5582
37  13.5413
38  15.5977
39  17.7411
40  19.9496
41  22.2606
42  24.718
43  27.2961
44  30.0207
45  32.6231
46  37.3362
47  41.1025
48  45.1238
49  50.1238
50  55.1238
51  60.1238
52  65.1238
53  70.1238
54  75.1238
55  80.1238
56  85.1238
57  90.1238
58  95.1238
59  100.124
60  105.124
61  110.124
62  115.124
63  120.124
64  125.124
65  130.124
66  135.124
67  140.124
68  145.124
69  150.124
70  155.124
71  160.124
