# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 15
# walls: 0
# cell dimensions: (5.93863, 5.93863, 5.93863)
# seed: 19
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.0123818
# min_important_energy after initialization: 73

# histogram method: simple flat
# init_iter_limit: 22500000
# iterations: 22500000
# working moves: 154511490
# total moves: 337500000
# acceptance rate: 0.457812

# min_important_energy: 73

# energy   counts
23  7
24  107
25  720
26  3976
27  19634
28  75191
29  232999
30  620014
31  1389380
32  2656865
33  4357282
34  6153846
35  7533929
36  8049868
37  8070290
38  8081605
39  8087288
40  8120758
41  8139632
42  8171575
43  8193218
44  8231008
45  8240382
46  8218762
47  8211968
48  8291578
49  8290069
50  8377436
51  8397188
52  8449481
53  8480185
54  8456301
55  8492147
56  8411135
57  8321182
58  8174690
59  8040424
60  8018653
61  7876358
62  7750126
63  7615702
64  7504495
65  7498875
66  7433588
67  7458632
68  7666690
69  7975661
70  8204559
71  8556981
72  8876525
73  10029799
74  3991236
