# well_width: 1.3
# ff: 0.3
# N: 18
# walls: 0
# cell dimensions: (6.31074, 6.31074, 6.31074)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.428009
# min_important_energy after initialization: 87

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# none: 3000000
# iterations: 3000000
# working moves: 11734548
# total moves: 54000000
# acceptance rate: 0.217306

# min_important_energy: 87

# energy   counts
31  18
32  103
33  318
34  1129
35  3675
36  10276
37  23291
38  48104
39  86947
40  135856
41  187252
42  231784
43  252409
44  253903
45  254697
46  254883
47  259642
48  258626
49  263735
50  259867
51  257190
52  256571
53  2171
54  239863
55  236933
56  232038
57  227628
58  226871
59  228108
60  228019
61  231941
62  238501
63  238083
64  238288
65  244323
66  241487
67  248471
68  257532
69  253465
70  255532
71  239685
72  229968
73  228354
74  242414
75  246683
76  247213
77  263573
78  296256
79  304939
80  301534
81  301452
82  235535
83  161028
84  81300
85  47901
86  210045
87  850809
88  4074679
89  13815002
90  24252100
