# well_width: 1.3
# ff: 0.3
# N: 19
# walls: 0
# cell dimensions: (6.4255, 6.4255, 6.4255)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.433868
# min_important_energy after initialization: 88

# histogram method: oetmmc
# none: 3000000
# iterations: 3000000
# working moves: 28389687
# total moves: 57000000
# acceptance rate: 0.498065

# min_important_energy: 88

# energy   counts
31  2
32  18
33  115
34  431
35  1845
36  6554
37  19188
38  50718
39  115546
40  234449
41  414356
42  660687
43  937308
44  1181146
45  1335840
46  1346043
47  1345448
48  1346147
49  1339801
50  1345234
51  1354050
52  1337026
53  1337589
54  1323168
55  1309861
56  1287674
57  1280690
58  1281930
59  1272911
60  1263645
61  1244466
62  1249991
63  1227682
64  1213246
65  1208105
66  1193749
67  1186318
68  1193236
69  1179365
70  1165510
71  1130164
72  1119359
73  1104092
74  1048160
75  1004501
76  1022062
77  1003259
78  1044498
79  1024326
80  1049592
81  1060647
82  1113416
83  1103385
84  1121395
85  1129143
86  1027551
87  880850
88  759059
89  781722
90  419413
91  262214
92  104
