# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.248491
# min_important_energy after initialization: 45

# histogram method: tmmc
# none: 3000000
# iterations: 3000000
# working moves: 8289679
# total moves: 14776704
# acceptance rate: 0.560996

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0.0314297
27  0.263384
28  0.717379
29  1.25755
30  2.17669
31  3.26276
32  4.69132
33  6.18725
34  7.85364
35  9.58275
36  11.5448
37  13.3577
38  15.4669
39  17.6469
40  19.9697
41  22.3376
42  24.7822
43  27.3785
44  30.1819
45  33.2152
46  37.6559
47  42.5442
48  39.2961
49  44.2961
50  49.2961
51  54.2961
52  59.2961
53  64.2961
54  69.2961
55  74.2961
56  79.2961
57  84.2961
58  89.2961
59  94.2961
60  99.2961
61  104.296
62  109.296
63  114.296
64  119.296
65  124.296
66  129.296
67  134.296
68  139.296
69  144.296
70  149.296
71  154.296
